symbol,name,yahoo,stockanalysis,has_listing
PRESTIGE,Prestige Estates Projects Limited,PRESTIGE.NS,PRESTIGE,1
PRICOLLTD,Pricol Limited,PRICOLLTD.NS,PRICOLLTD,1
PRIMESECU,Prime Securities Limited,PRIMESECU.NS,PRIMESECU,1
PRIMO,Primo Chemicals Limited,PRIMO.NS,PRIMO,1
PRINCEPIPE,Prince Pipes And Fittings Limited,PRINCEPIPE.NS,PRINCEPIPE,1
PRIVISCL,Privi Speciality Chemicals Limited,PRIVISCL.NS,PRIVISCL,1
PROSTARM,Prostarm Info Systems Limited,PROSTARM.NS,PROSTARM,1
PROTEAN,Protean eGov Technologies Limited,PROTEAN.NS,PROTEAN,1
PROZONER,Prozone Realty Limited,PROZONER.NS,PROZONER,1
PRSMJOHNSN,Prism Johnson Limited,PRSMJOHNSN.NS,PRSMJOHNSN,1
PRUDENT,Prudent Corporate Advisory Services Limited,PRUDENT.NS,PRUDENT,1
PSB,Punjab & Sind Bank,PSB.NS,PSB,1
PSPPROJECT,PSP Projects Limited,PSPPROJECT.NS,PSPPROJECT,1
PTC,PTC India Limited,PTC.NS,PTC,1
PTCIL,PTC Industries Limited,PTCIL.NS,PTCIL,1
PTL,PTL Enterprises Limited,PTL.NS,PTL,1
PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,PUNJABCHEM.NS,PUNJABCHEM,1
PURVA,Puravankara Limited,PURVA.NS,PURVA,1
PVP,PVP Ventures Limited,PVP.NS,PVP,1
PVRINOX,PVR INOX Limited,PVRINOX.NS,PVRINOX,1
PVSL,Popular Vehicles and Services Limited,PVSL.NS,PVSL,1
PWL,Physicswallah Limited,PWL.NS,PWL,1
PYRAMID,Pyramid Technoplast Limited,PYRAMID.NS,PYRAMID,1
QMSMEDI,QMS Medical Allied Services Limited,QMSMEDI.NS,QMSMEDI,1
QUADFUTURE,Quadrant Future Tek Limited,QUADFUTURE.NS,QUADFUTURE,1
QUESS,Quess Corp Limited,QUESS.NS,QUESS,1
QUINT,Quint Digital Limited,QUINT.NS,QUINT,1
RACE,Race Eco Chain Limited,RACE.NS,RACE,1
RACLGEAR,RACL Geartech Limited,RACLGEAR.NS,RACLGEAR,1
RADAAN,Radaan Mediaworks India Limited,RADAAN.NS,RADAAN,1
RADHIKAJWE,Radhika Jeweltech Limited,RADHIKAJWE.NS,RADHIKAJWE,1
RADIANTCMS,Radiant Cash Management Services Limited,RADIANTCMS.NS,RADIANTCMS,1
RADICO,Radico Khaitan Limited,RADICO.NS,RADICO,1
RADIOCITY,Music Broadcast Limited,RADIOCITY.NS,RADIOCITY,1
RAILTEL,Railtel Corporation Of India Limited,RAILTEL.NS,RAILTEL,1
RAIN,Rain Industries Limited,RAIN.NS,RAIN,1
RAINBOW,Rainbow Childrens Medicare Limited,RAINBOW.NS,RAINBOW,1
RAJMET,Rajnandini Metal Limited,RAJMET.NS,RAJMET,1
RAJPALAYAM,Rajapalayam Mills Limited,RAJPALAYAM.NS,RAJPALAYAM,1
RAJRATAN,Rajratan Global Wire Limited,RAJRATAN.NS,RAJRATAN,1
RAJSREESUG,Rajshree Sugars & Chemicals Limited,RAJSREESUG.NS,RAJSREESUG,1
RAJTV,Raj Television Network Limited,RAJTV.NS,RAJTV,1
RALLIS,Rallis India Limited,RALLIS.NS,RALLIS,1
RAMANEWS,Shree Rama Newsprint Limited,RAMANEWS.NS,RAMANEWS,1
RAMAPHO,Rama Phosphates Limited,RAMAPHO.NS,RAMAPHO,1
RAMCOCEM,The Ramco Cements Limited,RAMCOCEM.NS,RAMCOCEM,1
RAMCOIND,Ramco Industries Limited,RAMCOIND.NS,RAMCOIND,1
RAMCOSYS,Ramco Systems Limited,RAMCOSYS.NS,RAMCOSYS,1
RAMKY,Ramky Infrastructure Limited,RAMKY.NS,RAMKY,1
RAMRAT,Ram Ratna Wires Limited,RAMRAT.NS,RAMRAT,1
RANASUG,Rana Sugars Limited,RANASUG.NS,RANASUG,1
RANEHOLDIN,Rane Holdings Limited,RANEHOLDIN.NS,RANEHOLDIN,1
RATEGAIN,Rategain Travel Technologies Limited,RATEGAIN.NS,RATEGAIN,1
RATNAMANI,Ratnamani Metals & Tubes Limited,RATNAMANI.NS,RATNAMANI,1
RATNAVEER,Ratnaveer Precision Engineering Limited,RATNAVEER.NS,RATNAVEER,1
RAYMOND,Raymond Limited,RAYMOND.NS,RAYMOND,1
RAYMONDLSL,Raymond Lifestyle Limited,RAYMONDLSL.NS,RAYMONDLSL,1
RAYMONDREL,Raymond Realty Limited,RAYMONDREL.NS,RAYMONDREL,1
RBA,Restaurant Brands Asia Limited,RBA.NS,RBA,1
RBLBANK,RBL Bank Limited,RBLBANK.NS,RBLBANK,1
RBZJEWEL,RBZ Jewellers Limited,RBZJEWEL.NS,RBZJEWEL,1
RCF,Rashtriya Chemicals and Fertilizers Limited,RCF.NS,RCF,1
RECLTD,REC Limited,RECLTD.NS,RECLTD,1
REDINGTON,Redington Limited,REDINGTON.NS,REDINGTON,1
REDTAPE,Redtape Limited,REDTAPE.NS,REDTAPE,1
REFEX,Refex Industries Limited,REFEX.NS,REFEX,1
REGENCERAM,Regency Ceramics Limited,REGENCERAM.NS,REGENCERAM,1
RELAXO,Relaxo Footwears Limited,RELAXO.NS,RELAXO,1
RELCHEMQ,Reliance Chemotex Industries Limited,RELCHEMQ.NS,RELCHEMQ,1
RELIABLE,Reliable Data Services Limited,RELIABLE.NS,RELIABLE,1
RELIANCE,Reliance Industries,RELIANCE.NS,RELIANCE,1
RELIGARE,Religare Enterprises Limited,RELIGARE.NS,RELIGARE,1
RELTD,Ravindra Energy Limited,RELTD.NS,RELTD,1
REMSONSIND,Remsons Industries Limited,REMSONSIND.NS,REMSONSIND,1
RENUKA,Shree Renuka Sugars Limited,RENUKA.NS,RENUKA,1
REPCOHOME,Repco Home Finance Limited,REPCOHOME.NS,REPCOHOME,1
REPRO,Repro India Limited,REPRO.NS,REPRO,1
RESPONIND,Responsive Industries Limited,RESPONIND.NS,RESPONIND,1
RETAIL,JHS Svendgaard Retail Ventures Limited,RETAIL.NS,RETAIL,1
RGL,Renaissance Global Limited,RGL.NS,RGL,1
RHETAN,Rhetan TMT Limited,RHETAN.NS,RHETAN,1
RHIM,RHI MAGNESITA INDIA LIMITED,RHIM.NS,RHIM,1
RHL,Robust Hotels Limited,RHL.NS,RHL,1
RICOAUTO,Rico Auto Industries Limited,RICOAUTO.NS,RICOAUTO,1
RIIL,Reliance Industrial Infrastructure Limited,RIIL.NS,RIIL,1
RISHABH,Rishabh Instruments Limited,RISHABH.NS,RISHABH,1
RITCO,Ritco Logistics Limited,RITCO.NS,RITCO,1
RITES,RITES Limited,RITES.NS,RITES,1
RKDL,Ravi Kumar Distilleries Limited,RKDL.NS,RKDL,1
RKEC,RKEC Projects Limited,RKEC.NS,RKEC,1
RKFORGE,Ramkrishna Forgings Limited,RKFORGE.NS,RKFORGE,1
RKSWAMY,R K Swamy Limited,RKSWAMY.NS,RKSWAMY,1
RMC,RMC Switchgears Limited,RMC.NS,RMC,1
RML,Rane (Madras) Limited,RML.NS,RML,1
RNBDENIMS,R&B Denims Limited,RNBDENIMS.NS,RNBDENIMS,1
ROHLTD,Royal Orchid Hotels Limited,ROHLTD.NS,ROHLTD,1
ROLEXRINGS,Rolex Rings Limited,ROLEXRINGS.NS,ROLEXRINGS,1
ROML,Raj Oil Mills Limited,ROML.NS,ROML,1
ROSSARI,Rossari Biotech Limited,ROSSARI.NS,ROSSARI,1
ROSSELLIND,Rossell India Limited,ROSSELLIND.NS,ROSSELLIND,1
ROSSTECH,Rossell Techsys Limited,ROSSTECH.NS,ROSSTECH,1
ROTO,Roto Pumps Limited,ROTO.NS,ROTO,1
ROUTE,ROUTE MOBILE LIMITED,ROUTE.NS,ROUTE,1
RPEL,Raghav Productivity Enhancers Limited,RPEL.NS,RPEL,1
RPGLIFE,RPG Life Sciences Limited,RPGLIFE.NS,RPGLIFE,1
RPOWER,Reliance Power Limited,RPOWER.NS,RPOWER,1
RPPINFRA,R.P.P. Infra Projects Limited,RPPINFRA.NS,RPPINFRA,1
RPPL,Rajshree Polypack Limited,RPPL.NS,RPPL,1
RPSGVENT,RPSG VENTURES LIMITED,RPSGVENT.NS,RPSGVENT,1
RPTECH,Rashi Peripherals Limited,RPTECH.NS,RPTECH,1
RRIL,RRIL Limited,RRIL.NS,RRIL,1
RRKABEL,R R Kabel Limited,RRKABEL.NS,RRKABEL,1
RSDFIN,RSD Finance Limited,RSDFIN.NS,RSDFIN,1
RSL,Rajputana Stainless Limited,RSL.NS,RSL,1
RSYSTEMS,R Systems International Limited,RSYSTEMS.NS,RSYSTEMS,1
RTNINDIA,RattanIndia Enterprises Limited,RTNINDIA.NS,RTNINDIA,1
RTNPOWER,RattanIndia Power Limited,RTNPOWER.NS,RTNPOWER,1
RUBFILA,Rubfila International Limited,RUBFILA.NS,RUBFILA,1
RUBICON,Rubicon Research Limited,RUBICON.NS,RUBICON,1
RUCHINFRA,Ruchi Infrastructure Limited,RUCHINFRA.NS,RUCHINFRA,1
RUCHIRA,Ruchira Papers Limited,RUCHIRA.NS,RUCHIRA,1
RUDRA,Rudra Global Infra Products Limited,RUDRA.NS,RUDRA,1
RUPA,Rupa & Company Limited,RUPA.NS,RUPA,1
RUSHIL,Rushil Decor Limited,RUSHIL.NS,RUSHIL,1
RUSTOMJEE,Keystone Realtors Limited,RUSTOMJEE.NS,RUSTOMJEE,1
RVHL,Ravinder Heights Limited,RVHL.NS,RVHL,1
RVNL,Rail Vikas Nigam Limited,RVNL.NS,RVNL,1
RVTH,Revathi Equipment India Limited,RVTH.NS,RVTH,1
S&SPOWER,S&S Power Switchgears Limited,S&SPOWER.NS,S_SPOWER,1
SAATVIKGL,Saatvik Green Energy Limited,SAATVIKGL.NS,SAATVIKGL,1
SABEVENTS,Sab Events & Governance Now Media Limited,SABEVENTS.NS,SABEVENTS,0
SADBHAV,Sadbhav Engineering Limited,SADBHAV.NS,SADBHAV,1
SAFARI,Safari Industries (India) Limited,SAFARI.NS,SAFARI,1
SAGARDEEP,Sagardeep Alloys Limited,SAGARDEEP.NS,SAGARDEEP,1
SAGCEM,Sagar Cements Limited,SAGCEM.NS,SAGCEM,1
SAGILITY,SAGILITY LIMITED,SAGILITY.NS,SAGILITY,1
SAHLIBHFI,Shalibhadra Finance Limited,SAHLIBHFI.NS,SAHLIBHFI,1
SAHYADRI,Sahyadri Industries Limited,SAHYADRI.NS,SAHYADRI,1
SAIL,Steel Authority of India Limited,SAIL.NS,SAIL,1
SAILIFE,Sai Life Sciences Limited,SAILIFE.NS,SAILIFE,1
SAIPARENT,Sai Parenterals Limited,SAIPARENT.NS,SAIPARENT,1
SAKAR,Sakar Healthcare Limited,SAKAR.NS,SAKAR,1
SAKHTISUG,Sakthi Sugars Limited,SAKHTISUG.NS,SAKHTISUG,1
SAKSOFT,Saksoft Limited,SAKSOFT.NS,SAKSOFT,1
SAKUMA,Sakuma Exports Limited,SAKUMA.NS,SAKUMA,1
SALASAR,Salasar Techno Engineering Limited,SALASAR.NS,SALASAR,1
SALONA,Salona Cotspin Limited,SALONA.NS,SALONA,1
SALZERELEC,Salzer Electronics Limited,SALZERELEC.NS,SALZERELEC,1
SAMBHAAV,Sambhaav Media Limited,SAMBHAAV.NS,SAMBHAAV,1
SAMBHV,Sambhv Steel Tubes Limited,SAMBHV.NS,SAMBHV,1
SAMHI,Samhi Hotels Limited,SAMHI.NS,SAMHI,1
SAMMAANCAP,Sammaan Capital Limited,SAMMAANCAP.NS,SAMMAANCAP,1
SAMPANN,Sampann Utpadan India Limited,SAMPANN.NS,SAMPANN,1
SANATHAN,Sanathan Textiles Limited,SANATHAN.NS,SANATHAN,1
SANDESH,The Sandesh Limited,SANDESH.NS,SANDESH,1
SANDHAR,Sandhar Technologies Limited,SANDHAR.NS,SANDHAR,1
SANDUMA,Sandur Manganese & Iron Ores Limited,SANDUMA.NS,SANDUMA,1
SANGAMIND,Sangam (India) Limited,SANGAMIND.NS,SANGAMIND,1
SANGHVIMOV,Sanghvi Movers Limited,SANGHVIMOV.NS,SANGHVIMOV,1
SANOFI,Sanofi India Limited,SANOFI.NS,SANOFI,1
SANOFICONR,Sanofi Consumer Healthcare India Limited,SANOFICONR.NS,SANOFICONR,1
SANSERA,Sansera Engineering Limited,SANSERA.NS,SANSERA,1
SANSTAR,Sanstar Limited,SANSTAR.NS,SANSTAR,1
SAPPHIRE,Sapphire Foods India Limited,SAPPHIRE.NS,SAPPHIRE,1
SAPPL,Shree Ajit Pulp & Paper Limited,SAPPL.NS,SAPPL,1
SARDAEN,Sarda Energy & Minerals Limited,SARDAEN.NS,SARDAEN,1
SAREGAMA,Saregama India Limited,SAREGAMA.NS,SAREGAMA,1
SARLAPOLY,Sarla Performance Fibers Limited,SARLAPOLY.NS,SARLAPOLY,1
SARVESHWAR,Sarveshwar Foods Limited,SARVESHWAR.NS,SARVESHWAR,1
SASKEN,Sasken Technologies Limited,SASKEN.NS,SASKEN,1
SATIA,Satia Industries Limited,SATIA.NS,SATIA,1
SATIN,Satin Creditcare Network Limited,SATIN.NS,SATIN,1
SAURASHCEM,Saurashtra Cement Limited,SAURASHCEM.NS,SAURASHCEM,1
SAYAJIHOTL,Sayaji Hotels Limited,SAYAJIHOTL.NS,SAYAJIHOTL,1
SBC,SBC Exports Limited,SBC.NS,SBC,1
SBCL,Shivalik Bimetal Controls Limited,SBCL.NS,SBCL,1
SBFC,SBFC Finance Limited,SBFC.NS,SBFC,1
SBGLP,Suratwwala Business Group Limited,SBGLP.NS,SBGLP,1
SBICARD,SBI Cards and Payment Services Limited,SBICARD.NS,SBICARD,1
SBILIFE,SBI Life Insurance,SBILIFE.NS,SBILIFE,1
SBIN,State Bank of India,SBIN.NS,SBIN,1
SCANSTL,Scan Steels Limited,SCANSTL.NS,SCANSTL,1
SCHAEFFLER,Schaeffler India Limited,SCHAEFFLER.NS,SCHAEFFLER,1
SCHAND,S Chand And Company Limited,SCHAND.NS,SCHAND,1
SCHNEIDER,Schneider Electric Infrastructure Limited,SCHNEIDER.NS,SCHNEIDER,1
SCI,Shipping Corporation Of India Limited,SCI.NS,SCI,1
SCILAL,Shipping Corporation of India Land and Assets Limited,SCILAL.NS,SCILAL,1
SCODATUBES,Scoda Tubes Limited,SCODATUBES.NS,SCODATUBES,1
SCPL,Sheetal Cool Products Limited,SCPL.NS,SCPL,1
SDBL,Som Distilleries & Breweries Limited,SDBL.NS,SDBL,1
SEAMECLTD,Seamec Limited,SEAMECLTD.NS,SEAMECLTD,1
SECMARK,SecMark Consultancy Limited,SECMARK.NS,SECMARK,1
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,SECURKLOUD.NS,SECURKLOUD,1
SEDEMAC,SEDEMAC Mechatronics Limited,SEDEMAC.NS,SEDEMAC,1
SEIL,Shanti Educational Initiatives Limited,SEIL.NS,SEIL,1
SELMC,SEL Manufacturing Company Limited,SELMC.NS,SELMC,1
SENCO,Senco Gold Limited,SENCO.NS,SENCO,1
SENORES,Senores Pharmaceuticals Limited,SENORES.NS,SENORES,1
SEPC,SEPC Limited,SEPC.NS,SEPC,1
SERVOTECH,Servotech Renewable Power System Limited,SERVOTECH.NS,SERVOTECH,1
SESHAPAPER,Seshasayee Paper and Boards Limited,SESHAPAPER.NS,SESHAPAPER,1
SETL,Standard Engineering Technology Limited,SETL.NS,SETL,1
SFL,Sheela Foam Limited,SFL.NS,SFL,1
SGFIN,SG Finserve Limited,SGFIN.NS,SGFIN,1
SGIL,Synergy Green Industries Limited,SGIL.NS,SGIL,1
SGL,STL Global Limited,SGL.NS,SGL,1
SGMART,SG Mart Limited,SGMART.NS,SGMART,1
SHADOWFAX,Shadowfax Technologies Limited,SHADOWFAX.NS,SHADOWFAX,1
SHAH,Shah Metacorp Limited,SHAH.NS,SHAH,1
SHAHALLOYS,Shah Alloys Limited,SHAHALLOYS.NS,SHAHALLOYS,1
SHAILY,Shaily Engineering Plastics Limited,SHAILY.NS,SHAILY,1
SHAKTIPUMP,Shakti Pumps (India) Limited,SHAKTIPUMP.NS,SHAKTIPUMP,1
SHALBY,Shalby Limited,SHALBY.NS,SHALBY,1
SHALPAINTS,Shalimar Paints Limited,SHALPAINTS.NS,SHALPAINTS,1
SHANKARA,Shankara Building Products Limited,SHANKARA.NS,SHANKARA,1
SHANTI,Shanti Overseas (India) Limited,SHANTI.NS,SHANTI,1
SHANTIGEAR,Shanthi Gears Limited,SHANTIGEAR.NS,SHANTIGEAR,1
SHANTIGOLD,Shanti Gold International Limited,SHANTIGOLD.NS,SHANTIGOLD,1
SHARDACROP,Sharda Cropchem Limited,SHARDACROP.NS,SHARDACROP,1
SHARDAMOTR,Sharda Motor Industries Limited,SHARDAMOTR.NS,SHARDAMOTR,1
SHAREINDIA,Share India Securities Limited,SHAREINDIA.NS,SHAREINDIA,1
SHBAJRG,Shri Bajrang Alliance Limited,SHBAJRG.NS,SHBAJRG,1
SHEKHAWATI,Shekhawati Industries Limited,SHEKHAWATI.NS,SHEKHAWATI,1
SHILCTECH,Shilchar Technologies Limited,SHILCTECH.NS,SHILCTECH,1
SHILPAMED,Shilpa Medicare Limited,SHILPAMED.NS,SHILPAMED,1
SHINDL,Sharat Industries Limited,SHINDL.NS,SHINDL,1
SHIVATEX,Shiva Texyarn Limited,SHIVATEX.NS,SHIVATEX,1
SHIVAUM,Shiv Aum Steels Limited,SHIVAUM.NS,SHIVAUM,1
SHK,S H Kelkar and Company Limited,SHK.NS,SHK,1
SHOPERSTOP,Shoppers Stop Limited,SHOPERSTOP.NS,SHOPERSTOP,1
SHRADHA,Shradha Realty Limited,SHRADHA.NS,SHRADHA,1
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,SHREDIGCEM.NS,SHREDIGCEM,1
SHREECEM,SHREE CEMENT LIMITED,SHREECEM.NS,SHREECEM,1
SHREEJISPG,Shreeji Shipping Global Limited,SHREEJISPG.NS,SHREEJISPG,1
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK.NS,SHREEPUSHK,1
SHREERAMA,Shree Rama Multi-Tech Limited,SHREERAMA.NS,SHREERAMA,1
SHREYANIND,Shreyans Industries Limited,SHREYANIND.NS,SHREYANIND,1
SHRIKRISH,Shri Krishna Devcon Limited,SHRIKRISH.NS,SHRIKRISH,1
SHRINGARMS,Shringar House of Mangalsutra Limited,SHRINGARMS.NS,SHRINGARMS,1
SHRIPISTON,SPR Auto Technologies Limited,SHRIPISTON.NS,SHRIPISTON,1
SHRIRAMFIN,Shriram Finance Limited,SHRIRAMFIN.NS,SHRIRAMFIN,1
SHRIRAMPPS,Shriram Properties Limited,SHRIRAMPPS.NS,SHRIRAMPPS,1
SHYAMMETL,Shyam Metalics and Energy Limited,SHYAMMETL.NS,SHYAMMETL,1
SICAGEN,Sicagen India Limited,SICAGEN.NS,SICAGEN,1
SICALLOG,Sical Logistics Limited,SICALLOG.NS,SICALLOG,1
SIEMENS,Siemens Limited,SIEMENS.NS,SIEMENS,1
SIGIND,Signet Industries Limited,SIGIND.NS,SIGIND,1
SIGMA,Sigma Solve Limited,SIGMA.NS,SIGMA,1
SIGNATURE,Signatureglobal (India) Limited,SIGNATURE.NS,SIGNATURE,1
SIGNPOST,Signpost India Limited,SIGNPOST.NS,SIGNPOST,1
SIKA,Sika Interplant Systems Limited,SIKA.NS,SIKA,1
SIKKO,Sikko Industries Limited,SIKKO.NS,SIKKO,1
SIL,Standard Industries Limited,SIL.NS,SIL,1
SILGO,Silgo Retail Limited,SILGO.NS,SILGO,1
SILINV,SIL Investments Limited,SILINV.NS,SILINV,1
SILLYMONKS,Silly Monks Entertainment Limited,SILLYMONKS.NS,SILLYMONKS,1
SILVERTUC,Silver Touch Technologies Limited,SILVERTUC.NS,SILVERTUC,1
SIMPLEXINF,Simplex Infrastructures Limited,SIMPLEXINF.NS,SIMPLEXINF,1
SINCLAIR,Sinclairs Hotels Limited,SINCLAIR.NS,SINCLAIR,1
SINDHUTRAD,Sindhu Trade Links Limited,SINDHUTRAD.NS,SINDHUTRAD,1
SINGERIND,Singer India Limited,SINGERIND.NS,SINGERIND,1
SINTERCOM,Sintercom India Limited,SINTERCOM.NS,SINTERCOM,1
SIRCA,Sirca Paints India Limited,SIRCA.NS,SIRCA,1
SIS,SIS LIMITED,SIS.NS,SIS,1
SIYSIL,Siyaram Silk Mills Limited,SIYSIL.NS,SIYSIL,1
SJS,S.J.S. Enterprises Limited,SJS.NS,SJS,1
SJVN,SJVN Limited,SJVN.NS,SJVN,1
SKFINDIA,SKF India Limited,SKFINDIA.NS,SKFINDIA,1
SKFINDUS,SKF India (Industrial) Limited,SKFINDUS.NS,SKFINDUS,1
SKIPPER,Skipper Limited,SKIPPER.NS,SKIPPER,1
SKMEGGPROD,SKM Egg Products Export (India) Limited,SKMEGGPROD.NS,SKMEGGPROD,1
SKYGOLD,SKY GOLD AND DIAMONDS LIMITED,SKYGOLD.NS,SKYGOLD,1
SMARTWORKS,Smartworks Coworking Spaces Limited,SMARTWORKS.NS,SMARTWORKS,1
SMCGLOBAL,SMC Global Securities Limited,SMCGLOBAL.NS,SMCGLOBAL,1
SMLMAH,SML Mahindra Limited,SMLMAH.NS,SMLMAH,1
SMLT,Sarthak Metals Limited,SMLT.NS,SMLT,1
SMSPHARMA,SMS Pharmaceuticals Limited,SMSPHARMA.NS,SMSPHARMA,1
SNOWMAN,Snowman Logistics Limited,SNOWMAN.NS,SNOWMAN,1
SOBHA,Sobha Limited,SOBHA.NS,SOBHA,1
SOLARA,Solara Active Pharma Sciences Limited,SOLARA.NS,SOLARA,1
SOLARINDS,Solar Industries India Limited,SOLARINDS.NS,SOLARINDS,1
SOLARWORLD,Solarworld Energy Solutions Limited,SOLARWORLD.NS,SOLARWORLD,1
SOLEX,Solex Energy Limited,SOLEX.NS,SOLEX,1
SOMANYCERA,Somany Ceramics Limited,SOMANYCERA.NS,SOMANYCERA,1
SOMATEX,Soma Textiles & Industries Limited,SOMATEX.NS,SOMATEX,1
SOMICONVEY,Somi Conveyor Beltings Limited,SOMICONVEY.NS,SOMICONVEY,1
SONACOMS,Sona BLW Precision Forgings Limited,SONACOMS.NS,SONACOMS,1
SONAMLTD,SONAM LIMITED,SONAMLTD.NS,SONAMLTD,1
SONATSOFTW,Sonata Software Limited,SONATSOFTW.NS,SONATSOFTW,1
SOTL,Savita Oil Technologies Limited,SOTL.NS,SOTL,1
SOUTHBANK,The South Indian Bank Limited,SOUTHBANK.NS,SOUTHBANK,1
SOUTHWEST,South West Pinnacle Exploration Limited,SOUTHWEST.NS,SOUTHWEST,1
SPAL,S. P. Apparels Limited,SPAL.NS,SPAL,1
SPANDANA,Spandana Sphoorty Financial Limited,SPANDANA.NS,SPANDANA,1
SPARC,Sun Pharma Advanced Research Company Limited,SPARC.NS,SPARC,1
SPCENET,Spacenet Enterprises India Limited,SPCENET.NS,SPCENET,1
SPECIALITY,Speciality Restaurants Limited,SPECIALITY.NS,SPECIALITY,1
SPECTRUM,Spectrum Electrical Industries Limited,SPECTRUM.NS,SPECTRUM,1
SPENCERS,Spencer's Retail Limited,SPENCERS.NS,SPENCERS,1
SPIC,Southern Petrochemicals Industries Corporation  Limited,SPIC.NS,SPIC,1
SPLIL,SPL Industries Limited,SPLIL.NS,SPLIL,1
SPLPETRO,Supreme Petrochem Limited,SPLPETRO.NS,SPLPETRO,1
SPMLINFRA,SPML Infra Limited,SPMLINFRA.NS,SPMLINFRA,1
SPORTKING,Sportking India Limited,SPORTKING.NS,SPORTKING,1
SRD,Shankar Lal Rampal Dye-Chem Limited,SRD.NS,SRD,1
SREEL,Sreeleathers Limited,SREEL.NS,SREEL,1
SRF,SRF Limited,SRF.NS,SRF,1
SRGHFL,SRG Housing Finance Limited,SRGHFL.NS,SRGHFL,1
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD.NS,SRHHYPOLTD,1
SRM,SRM Contractors Limited,SRM.NS,SRM,1
SRTL,Shree Ram Twistex Limited,SRTL.NS,SRTL,1
SSDL,Saraswati Saree Depot Limited,SSDL.NS,SSDL,1
SSWL,Steel Strips Wheels Limited,SSWL.NS,SSWL,1
STALLION,Stallion India Fluorochemicals Limited,STALLION.NS,STALLION,1
STANLEY,Stanley Lifestyles Limited,STANLEY.NS,STANLEY,1
STAR,Strides Pharma Science Limited,STAR.NS,STAR,1
STARCEMENT,Star Cement Limited,STARCEMENT.NS,STARCEMENT,1
STARHEALTH,Star Health and Allied Insurance Company Limited,STARHEALTH.NS,STARHEALTH,1
STARPAPER,Star Paper Mills Limited,STARPAPER.NS,STARPAPER,1
STARTECK,Starteck Finance Limited,STARTECK.NS,STARTECK,1
STCINDIA,The State Trading Corporation of India Limited,STCINDIA.NS,STCINDIA,1
STEELCAS,Steelcast Limited,STEELCAS.NS,STEELCAS,1
STEELCITY,Steel City Securities Limited,STEELCITY.NS,STEELCITY,1
STEELXIND,STEEL EXCHANGE INDIA LIMITED,STEELXIND.NS,STEELXIND,1
STEL,Stel Holdings Limited,STEL.NS,STEL,1
STOVEKRAFT,Stove Kraft Limited,STOVEKRAFT.NS,STOVEKRAFT,1
STUDDS,Studds Accessories Limited,STUDDS.NS,STUDDS,1
STYL,Seshaasai Technologies Limited,STYL.NS,STYL,1
STYLAMIND,Stylam Industries Limited,STYLAMIND.NS,STYLAMIND,1
STYRENIX,Styrenix Performance Materials Limited,STYRENIX.NS,STYRENIX,1
SUBROS,Subros Limited,SUBROS.NS,SUBROS,1
SUDARCOLOR,Sudarshan Colorants India Limited,SUDARCOLOR.NS,SUDARCOLOR,1
SUDARSCHEM,Sudarshan Chemical Industries Limited,SUDARSCHEM.NS,SUDARSCHEM,1
SUDEEPPHRM,Sudeep Pharma Limited,SUDEEPPHRM.NS,SUDEEPPHRM,1
SUKHJITS,Sukhjit Starch & Chemicals Limited,SUKHJITS.NS,SUKHJITS,1
SULA,Sula Vineyards Limited,SULA.NS,SULA,1
SUMEETINDS,Sumeet Industries Limited,SUMEETINDS.NS,SUMEETINDS,1
SUMICHEM,Sumitomo Chemical India Limited,SUMICHEM.NS,SUMICHEM,1
SUMMITSEC,Summit Securities Limited,SUMMITSEC.NS,SUMMITSEC,1
SUNCLAY,Sundaram Clayton Limited,SUNCLAY.NS,SUNCLAY,1
SUNDARAM,Sundaram Multi Pap Limited,SUNDARAM.NS,SUNDARAM,1
SUNDARMFIN,Sundaram Finance Limited,SUNDARMFIN.NS,SUNDARMFIN,1
SUNDRMFAST,Sundram Fasteners Limited,SUNDRMFAST.NS,SUNDRMFAST,1
SUNDROP,Sundrop Brands Limited,SUNDROP.NS,SUNDROP,1
SUNFLAG,Sunflag Iron And Steel Company Limited,SUNFLAG.NS,SUNFLAG,1
SUNPHARMA,Sun Pharmaceutical,SUNPHARMA.NS,SUNPHARMA,1
SUNTECK,Sunteck Realty Limited,SUNTECK.NS,SUNTECK,1
SUNTV,Sun TV Network Limited,SUNTV.NS,SUNTV,1
SUPERHOUSE,Superhouse Limited,SUPERHOUSE.NS,SUPERHOUSE,1
SUPRAJIT,Suprajit Engineering Limited,SUPRAJIT.NS,SUPRAJIT,1
SUPREME,Supreme Holdings & Hospitality (India) Limited,SUPREME.NS,SUPREME,1
SUPREMEIND,Supreme Industries Limited,SUPREMEIND.NS,SUPREMEIND,1
SUPREMEINF,Supreme Infrastructure India Limited,SUPREMEINF.NS,SUPREMEINF,1
SUPRIYA,Supriya Lifescience Limited,SUPRIYA.NS,SUPRIYA,1
SURAJEST,Suraj Estate Developers Limited,SURAJEST.NS,SURAJEST,1
SURAJLTD,Suraj Limited,SURAJLTD.NS,SURAJLTD,1
