provider_symbol,symbol,sector,industry,source
POKARNA.NS,POKARNA,Industrials,Building Products & Equipment,
POLICYBZR.NS,POLICYBZR,Financial Services,Insurance Brokers,
POLYCAB.NS,POLYCAB,Industrials,Electrical Equipment & Parts,
POLYMED.NS,POLYMED,Healthcare,Medical Instruments & Supplies,
POLYPLEX.NS,POLYPLEX,Basic Materials,Specialty Chemicals,
PONNIERODE.NS,PONNIERODE,Consumer Defensive,Confectioners,
POONAWALLA.NS,POONAWALLA,Financial Services,Credit Services,
POWERGRID.NS,POWERGRID,Utilities,,
POWERICA.NS,POWERICA,Industrials,Specialty Industrial Machinery,
POWERINDIA.NS,POWERINDIA,Industrials,Electrical Equipment & Parts,
POWERMECH.NS,POWERMECH,Industrials,Engineering & Construction,
PPAP.NS,PPAP,Consumer Cyclical,Auto Parts,
PPL.NS,PPL,Industrials,Building Products & Equipment,
PPLPHARMA.NS,PPLPHARMA,Healthcare,Drug Manufacturers—Specialty & Generic,
PRABHA.NS,PRABHA,Energy,Oil & Gas E&P,
PRAENG.NS,PRAENG,Real Estate,Real Estate—Development,
PRAJIND.NS,PRAJIND,Industrials,Engineering & Construction,
PRAKASH.NS,PRAKASH,Basic Materials,Steel,
PRAKASHSTL.NS,PRAKASHSTL,Basic Materials,Steel,
PRAXIS.NS,PRAXIS,Consumer Cyclical,Specialty Retail,
PRECAM.NS,PRECAM,Consumer Cyclical,Auto Parts,
PRECOT.NS,PRECOT,Consumer Cyclical,Textile Manufacturing,
PRECWIRE.NS,PRECWIRE,Industrials,Electrical Equipment & Parts,
PREMEXPLN.NS,PREMEXPLN,Basic Materials,Specialty Chemicals,
PREMIER.NS,PREMIER,Industrials,Specialty Industrial Machinery,
PREMIERENE.NS,PREMIERENE,Technology,Solar,
PREMIERPOL.NS,PREMIERPOL,Basic Materials,Specialty Chemicals,
PRESTIGE.NS,PRESTIGE,Real Estate,Real Estate—Diversified,
PRICOLLTD.NS,PRICOLLTD,Consumer Cyclical,Auto Parts,
PRIMESECU.NS,PRIMESECU,Financial Services,Capital Markets,
PRIMO.NS,PRIMO,Basic Materials,Chemicals,
PRINCEPIPE.NS,PRINCEPIPE,Industrials,Building Products & Equipment,
PRITI.NS,PRITI,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
PRITIKAUTO.NS,PRITIKAUTO,Industrials,Specialty Industrial Machinery,
PRIVISCL.NS,PRIVISCL,Basic Materials,Specialty Chemicals,
PROSTARM.NS,PROSTARM,Industrials,Electrical Equipment & Parts,
PROTEAN.NS,PROTEAN,Technology,Information Technology Services,
PROZONER.NS,PROZONER,Real Estate,Real Estate—Diversified,
PRSMJOHNSN.NS,PRSMJOHNSN,Basic Materials,Building Materials,
PRUDENT.NS,PRUDENT,Financial Services,Asset Management,
PSB.NS,PSB,Financial Services,Banks—Regional,
PSPPROJECT.NS,PSPPROJECT,Industrials,Engineering & Construction,
PTC.NS,PTC,Utilities,Utilities—Independent Power Producers,
PTCIL.NS,PTCIL,Industrials,Metal Fabrication,
PTL.NS,PTL,Real Estate,Real Estate Services,
PUNJABCHEM.NS,PUNJABCHEM,Basic Materials,Chemicals,
PURVA.NS,PURVA,Real Estate,Real Estate—Development,
PVP.NS,PVP,Industrials,Conglomerates,
PVRINOX.NS,PVRINOX,Communication Services,Entertainment,
PVSL.NS,PVSL,Consumer Cyclical,Auto & Truck Dealerships,
PWL.NS,PWL,Consumer Defensive,Education & Training Services,
PYRAMID.NS,PYRAMID,Consumer Cyclical,Packaging & Containers,
QMSMEDI.NS,QMSMEDI,Healthcare,Medical Instruments & Supplies,
QPOWER.NS,QPOWER,Industrials,Electrical Equipment & Parts,
QUADFUTURE.NS,QUADFUTURE,Industrials,Railroads,
QUESS.NS,QUESS,Industrials,Staffing & Employment Services,
QUICKHEAL.NS,QUICKHEAL,Technology,Software—Application,
RACE.NS,RACE,Industrials,Waste Management,
RACLGEAR.NS,RACLGEAR,Consumer Cyclical,Auto Parts,
RADAAN.NS,RADAAN,Communication Services,Entertainment,
RADHIKAJWE.NS,RADHIKAJWE,Consumer Cyclical,Luxury Goods,
RADIANTCMS.NS,RADIANTCMS,Industrials,Specialty Business Services,
RADICO.NS,RADICO,Consumer Defensive,Beverages—Wineries & Distilleries,
RADIOCITY.NS,RADIOCITY,Communication Services,Broadcasting,
RAILTEL.NS,RAILTEL,Communication Services,Telecom Services,
RAIN.NS,RAIN,Basic Materials,Specialty Chemicals,
RAINBOW.NS,RAINBOW,Healthcare,Medical Care Facilities,
RAJESHEXPO.NS,RAJESHEXPO,Consumer Cyclical,Luxury Goods,
RAJMET.NS,RAJMET,Basic Materials,Copper,
RAJOOENG.NS,RAJOOENG,Industrials,Specialty Industrial Machinery,
RAJPALAYAM.NS,RAJPALAYAM,Consumer Cyclical,Textile Manufacturing,
RAJRATAN.NS,RAJRATAN,Basic Materials,Steel,
RAJRILTD.NS,RAJRILTD,Consumer Cyclical,Textile Manufacturing,
RAJSREESUG.NS,RAJSREESUG,Consumer Defensive,Confectioners,
RAJTV.NS,RAJTV,Communication Services,Broadcasting,
RALLIS.NS,RALLIS,Basic Materials,Agricultural Inputs,
RAMANEWS.NS,RAMANEWS,Consumer Defensive,Beverages—Non-Alcoholic,
RAMAPHO.NS,RAMAPHO,Basic Materials,Agricultural Inputs,
RAMASTEEL.NS,RAMASTEEL,Basic Materials,Steel,
RAMCOCEM.NS,RAMCOCEM,Basic Materials,Building Materials,
RAMCOIND.NS,RAMCOIND,Industrials,Building Products & Equipment,
RAMCOSYS.NS,RAMCOSYS,Technology,Software—Application,
RAMKY.NS,RAMKY,Industrials,Engineering & Construction,
RAMRAT.NS,RAMRAT,Industrials,Electrical Equipment & Parts,
RANASUG.NS,RANASUG,Consumer Defensive,Confectioners,
RANEHOLDIN.NS,RANEHOLDIN,Consumer Cyclical,Auto Parts,
RATEGAIN.NS,RATEGAIN,Technology,Software—Application,
RATNAMANI.NS,RATNAMANI,Basic Materials,Steel,
RATNAVEER.NS,RATNAVEER,Basic Materials,Steel,
RAYMOND.NS,RAYMOND,Industrials,Specialty Industrial Machinery,
RAYMONDLSL.NS,RAYMONDLSL,Consumer Cyclical,Apparel Manufacturing,
RAYMONDREL.NS,RAYMONDREL,Real Estate,Real Estate—Development,
RBA.NS,RBA,Consumer Cyclical,Restaurants,
RBLBANK.NS,RBLBANK,Financial Services,Banks—Regional,
RBZJEWEL.NS,RBZJEWEL,Consumer Cyclical,Luxury Goods,
RCF.NS,RCF,Basic Materials,Agricultural Inputs,
RCOM.NS,RCOM,Communication Services,Telecom Services,
RECLTD.NS,RECLTD,Financial Services,Credit Services,
REDINGTON.NS,REDINGTON,Technology,Information Technology Services,
REDTAPE.NS,REDTAPE,Consumer Cyclical,Footwear & Accessories,
REFEX.NS,REFEX,Energy,Thermal Coal,
REGAAL.NS,REGAAL,Consumer Defensive,Packaged Foods,
REGENCERAM.NS,REGENCERAM,Industrials,Building Products & Equipment,
RELAXO.NS,RELAXO,Consumer Cyclical,Footwear & Accessories,
RELCHEMQ.NS,RELCHEMQ,Consumer Cyclical,Textile Manufacturing,
RELIABLE.NS,RELIABLE,Technology,Information Technology Services,
RELIANCE.NS,RELIANCE,Energy,,
RELIGARE.NS,RELIGARE,Financial Services,Insurance—Life,
RELINFRA.NS,RELINFRA,Utilities,Utilities—Independent Power Producers,
RELTD.NS,RELTD,Technology,Solar,
REMSONSIND.NS,REMSONSIND,Consumer Cyclical,Auto Parts,
RENUKA.NS,RENUKA,Consumer Defensive,Confectioners,
REPCOHOME.NS,REPCOHOME,Financial Services,Mortgage Finance,
REPL.NS,REPL,Industrials,Consulting Services,
REPRO.NS,REPRO,Industrials,Specialty Business Services,
RESPONIND.NS,RESPONIND,Basic Materials,Specialty Chemicals,
RETAIL.NS,RETAIL,Consumer Defensive,Grocery Stores,
RGL.NS,RGL,Consumer Cyclical,Luxury Goods,
RHETAN.NS,RHETAN,Basic Materials,Steel,
RHFL.NS,RHFL,Financial Services,Mortgage Finance,
RHIM.NS,RHIM,Industrials,Metal Fabrication,
RHL.NS,RHL,Consumer Cyclical,Lodging,
RICOAUTO.NS,RICOAUTO,Consumer Cyclical,Auto Parts,
RIIL.NS,RIIL,Industrials,Engineering & Construction,
RISHABH.NS,RISHABH,Technology,Scientific & Technical Instruments,
RITCO.NS,RITCO,Industrials,Integrated Freight & Logistics,
RITES.NS,RITES,Industrials,Engineering & Construction,
RKDL.NS,RKDL,Consumer Defensive,Beverages—Wineries & Distilleries,
RKEC.NS,RKEC,Industrials,Engineering & Construction,
RKFORGE.NS,RKFORGE,Industrials,Metal Fabrication,
RKSWAMY.NS,RKSWAMY,Communication Services,Advertising Agencies,
RMC.NS,RMC,Industrials,Electrical Equipment & Parts,
RMDRIP.NS,RMDRIP,Industrials,Farm & Heavy Construction Machinery,
RML.NS,RML,Consumer Cyclical,Auto Parts,
RNBDENIMS.NS,RNBDENIMS,Consumer Cyclical,Textile Manufacturing,
ROHLTD.NS,ROHLTD,Consumer Cyclical,Lodging,
ROLEXRINGS.NS,ROLEXRINGS,Industrials,Metal Fabrication,
ROLLT.NS,ROLLT,Real Estate,Real Estate Services,
ROML.NS,ROML,Consumer Defensive,Packaged Foods,
ROSSARI.NS,ROSSARI,Basic Materials,Specialty Chemicals,
ROSSELLIND.NS,ROSSELLIND,Industrials,Conglomerates,
ROSSTECH.NS,ROSSTECH,Industrials,Aerospace & Defense,
ROTO.NS,ROTO,Industrials,Specialty Industrial Machinery,
ROUTE.NS,ROUTE,Communication Services,Telecom Services,
RPEL.NS,RPEL,Basic Materials,Chemicals,
RPGLIFE.NS,RPGLIFE,Healthcare,Drug Manufacturers—Specialty & Generic,
RPOWER.NS,RPOWER,Utilities,Utilities—Independent Power Producers,
RPPINFRA.NS,RPPINFRA,Industrials,Engineering & Construction,
RPPL.NS,RPPL,Consumer Cyclical,Packaging & Containers,
RPSGVENT.NS,RPSGVENT,Technology,Information Technology Services,
RPTECH.NS,RPTECH,Technology,Electronics & Computer Distribution,
RRKABEL.NS,RRKABEL,Industrials,Electrical Equipment & Parts,
RSL.NS,RSL,Basic Materials,Steel,
RSSOFTWARE.NS,RSSOFTWARE,Technology,Information Technology Services,
RSWM.NS,RSWM,Consumer Cyclical,Textile Manufacturing,
RSYSTEMS.NS,RSYSTEMS,Technology,Information Technology Services,
RTNINDIA.NS,RTNINDIA,Consumer Cyclical,Internet Retail,
RTNPOWER.NS,RTNPOWER,Utilities,Utilities—Independent Power Producers,
RUBFILA.NS,RUBFILA,Basic Materials,Specialty Chemicals,
RUBICON.NS,RUBICON,Healthcare,Drug Manufacturers—General,
RUBYMILLS.NS,RUBYMILLS,Consumer Cyclical,Textile Manufacturing,
RUCHINFRA.NS,RUCHINFRA,Industrials,Specialty Business Services,
RUCHIRA.NS,RUCHIRA,Basic Materials,Paper & Paper Products,
RUDRA.NS,RUDRA,Basic Materials,Steel,
RUPA.NS,RUPA,Consumer Cyclical,Apparel Manufacturing,
RUSHIL.NS,RUSHIL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
RUSTOMJEE.NS,RUSTOMJEE,Real Estate,Real Estate—Development,
RVHL.NS,RVHL,Real Estate,Real Estate—Development,
RVNL.NS,RVNL,Industrials,Engineering & Construction,
RVTH.NS,RVTH,Industrials,Farm & Heavy Construction Machinery,
S&SPOWER.NS,S&SPOWER,Industrials,Electrical Equipment & Parts,
SAATVIKGL.NS,SAATVIKGL,Technology,Solar,
SADBHAV.NS,SADBHAV,Industrials,Engineering & Construction,
SADBHIN.NS,SADBHIN,Industrials,Engineering & Construction,
SADHNANIQ.NS,SADHNANIQ,Basic Materials,Chemicals,
SAFARI.NS,SAFARI,Consumer Cyclical,Footwear & Accessories,
SAGARDEEP.NS,SAGARDEEP,Basic Materials,Copper,
SAGCEM.NS,SAGCEM,Basic Materials,Building Materials,
SAGILITY.NS,SAGILITY,Healthcare,Health Information Services,
SAHLIBHFI.NS,SAHLIBHFI,Financial Services,Credit Services,
SAHYADRI.NS,SAHYADRI,Industrials,Building Products & Equipment,
SAIL.NS,SAIL,Basic Materials,Steel,
SAILIFE.NS,SAILIFE,Healthcare,Diagnostics & Research,
SAIPARENT.NS,SAIPARENT,Healthcare,Drug Manufacturers—General,
SAKAR.NS,SAKAR,Healthcare,Drug Manufacturers—Specialty & Generic,
SAKHTISUG.NS,SAKHTISUG,Consumer Defensive,Confectioners,
SAKSOFT.NS,SAKSOFT,Technology,Information Technology Services,
SAKUMA.NS,SAKUMA,Consumer Defensive,Farm Products,
SALASAR.NS,SALASAR,Basic Materials,Steel,
SALONA.NS,SALONA,Consumer Cyclical,Textile Manufacturing,
SALSTEEL.NS,SALSTEEL,Basic Materials,Steel,
SALZERELEC.NS,SALZERELEC,Industrials,Electrical Equipment & Parts,
SAMBHAAV.NS,SAMBHAAV,Communication Services,Publishing,
SAMBHV.NS,SAMBHV,Basic Materials,Steel,
SAMHI.NS,SAMHI,Consumer Cyclical,Lodging,
SAMMAANCAP.NS,SAMMAANCAP,Financial Services,Mortgage Finance,
SAMPANN.NS,SAMPANN,Basic Materials,Specialty Chemicals,
SANATHAN.NS,SANATHAN,Consumer Cyclical,Textile Manufacturing,
SANDESH.NS,SANDESH,Communication Services,Publishing,
SANDHAR.NS,SANDHAR,Consumer Cyclical,Auto Parts,
SANDUMA.NS,SANDUMA,Basic Materials,Steel,
SANGAMIND.NS,SANGAMIND,Consumer Cyclical,Textile Manufacturing,
SANGHVIMOV.NS,SANGHVIMOV,Industrials,Rental & Leasing Services,
SANGINITA.NS,SANGINITA,Basic Materials,Chemicals,
SANOFI.NS,SANOFI,Healthcare,Drug Manufacturers—General,
SANOFICONR.NS,SANOFICONR,Healthcare,Drug Manufacturers—General,
SANSERA.NS,SANSERA,Consumer Cyclical,Auto Parts,
SANSTAR.NS,SANSTAR,Basic Materials,Chemicals,
SANWARIA.NS,SANWARIA,Consumer Defensive,Farm Products,
SAPPHIRE.NS,SAPPHIRE,Consumer Cyclical,Restaurants,
SARDAEN.NS,SARDAEN,Basic Materials,Steel,
SAREGAMA.NS,SAREGAMA,Communication Services,Entertainment,
SARLAPOLY.NS,SARLAPOLY,Consumer Cyclical,Textile Manufacturing,
SARVESHWAR.NS,SARVESHWAR,Consumer Defensive,Packaged Foods,
SASKEN.NS,SASKEN,Technology,Information Technology Services,
SATIA.NS,SATIA,Basic Materials,Paper & Paper Products,
SATIN.NS,SATIN,Financial Services,Credit Services,
SAURASHCEM.NS,SAURASHCEM,Basic Materials,Building Materials,
SAYAJIHOTL.NS,SAYAJIHOTL,Consumer Cyclical,Lodging,
SBC.NS,SBC,Industrials,Conglomerates,
SBCL.NS,SBCL,Industrials,Metal Fabrication,
SBFC.NS,SBFC,Financial Services,Credit Services,
SBGLP.NS,SBGLP,Real Estate,Real Estate—Development,
SBICARD.NS,SBICARD,Financial Services,Credit Services,
SBILIFE.NS,SBILIFE,Financial Services,,
SBIN.NS,SBIN,Financial Services,,
SCHAEFFLER.NS,SCHAEFFLER,Consumer Cyclical,Auto Parts,
SCHAND.NS,SCHAND,Communication Services,Publishing,
SCHNEIDER.NS,SCHNEIDER,Industrials,Electrical Equipment & Parts,
SCI.NS,SCI,Industrials,Marine Shipping,
SCILAL.NS,SCILAL,Real Estate,Real Estate Services,
SCODATUBES.NS,SCODATUBES,Basic Materials,Steel,
SCPL.NS,SCPL,Consumer Defensive,Packaged Foods,
SDBL.NS,SDBL,Consumer Defensive,Beverages—Brewers,
SEAMECLTD.NS,SEAMECLTD,Industrials,Marine Shipping,
SECMARK.NS,SECMARK,Industrials,Consulting Services,
SECURKLOUD.NS,SECURKLOUD,Technology,Software—Application,
SEDEMAC.NS,SEDEMAC,Consumer Cyclical,Auto Parts,
SEJALLTD.NS,SEJALLTD,Industrials,Building Products & Equipment,
SELMC.NS,SELMC,Consumer Cyclical,Textile Manufacturing,
SEMAC.NS,SEMAC,Industrials,Engineering & Construction,
SENCO.NS,SENCO,Consumer Cyclical,Luxury Goods,
SENORES.NS,SENORES,Healthcare,Drug Manufacturers—General,
SEPC.NS,SEPC,Industrials,Engineering & Construction,
SERVOTECH.NS,SERVOTECH,Industrials,Electrical Equipment & Parts,
SESHAPAPER.NS,SESHAPAPER,Basic Materials,Paper & Paper Products,
SETCO.NS,SETCO,Consumer Cyclical,Auto Parts,
SETL.NS,SETL,Industrials,Specialty Industrial Machinery,
SEYAIND.NS,SEYAIND,Basic Materials,Specialty Chemicals,
SFL.NS,SFL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
SGFIN.NS,SGFIN,Financial Services,Capital Markets,
SGIL.NS,SGIL,Industrials,Metal Fabrication,
SGL.NS,SGL,Consumer Cyclical,Textile Manufacturing,
SGMART.NS,SGMART,Industrials,Industrial Distribution,
SHADOWFAX.NS,SHADOWFAX,Industrials,Integrated Freight & Logistics,
SHAH.NS,SHAH,Basic Materials,Steel,
SHAHALLOYS.NS,SHAHALLOYS,Basic Materials,Steel,
SHAILY.NS,SHAILY,Basic Materials,Specialty Chemicals,
SHAKTIPUMP.NS,SHAKTIPUMP,Industrials,Specialty Industrial Machinery,
SHALBY.NS,SHALBY,Healthcare,Medical Care Facilities,
SHALPAINTS.NS,SHALPAINTS,Basic Materials,Specialty Chemicals,
SHANKARA.NS,SHANKARA,Consumer Cyclical,Home Improvement Retail,
SHANTI.NS,SHANTI,Consumer Defensive,Farm Products,
SHANTIGEAR.NS,SHANTIGEAR,Industrials,Specialty Industrial Machinery,
SHANTIGOLD.NS,SHANTIGOLD,Consumer Cyclical,Luxury Goods,
SHARDACROP.NS,SHARDACROP,Basic Materials,Agricultural Inputs,
SHARDAMOTR.NS,SHARDAMOTR,Consumer Cyclical,Auto Parts,
SHARDUL.NS,SHARDUL,Financial Services,Capital Markets,
SHAREINDIA.NS,SHAREINDIA,Financial Services,Capital Markets,
SHEKHAWATI.NS,SHEKHAWATI,Consumer Cyclical,Textile Manufacturing,
SHEMAROO.NS,SHEMAROO,Communication Services,Entertainment,
SHILCTECH.NS,SHILCTECH,Industrials,Electrical Equipment & Parts,
SHILPAMED.NS,SHILPAMED,Healthcare,Drug Manufacturers—Specialty & Generic,
SHIVALIK.NS,SHIVALIK,Basic Materials,Agricultural Inputs,
SHIVAMAUTO.NS,SHIVAMAUTO,Consumer Cyclical,Auto Parts,
SHIVAMILLS.NS,SHIVAMILLS,Consumer Cyclical,Textile Manufacturing,
SHIVATEX.NS,SHIVATEX,Consumer Cyclical,Textile Manufacturing,
SHIVAUM.NS,SHIVAUM,Basic Materials,Steel,
SHK.NS,SHK,Basic Materials,Specialty Chemicals,
SHOPERSTOP.NS,SHOPERSTOP,Consumer Cyclical,Department Stores,
SHRADHA.NS,SHRADHA,Real Estate,Real Estate—Development,
SHREDIGCEM.NS,SHREDIGCEM,Basic Materials,Building Materials,
SHREECEM.NS,SHREECEM,Basic Materials,Building Materials,
SHREEJISPG.NS,SHREEJISPG,Industrials,Marine Shipping,
SHREEPUSHK.NS,SHREEPUSHK,Basic Materials,Specialty Chemicals,
SHREERAMA.NS,SHREERAMA,Consumer Cyclical,Packaging & Containers,
SHRENIK.NS,SHRENIK,Basic Materials,Paper & Paper Products,
SHREYANIND.NS,SHREYANIND,Basic Materials,Paper & Paper Products,
SHRINGARMS.NS,SHRINGARMS,Consumer Cyclical,Luxury Goods,
SHRIPISTON.NS,SHRIPISTON,Consumer Cyclical,Auto Parts,
SHRIRAMFIN.NS,SHRIRAMFIN,Financial Services,Credit Services,
SHRIRAMPPS.NS,SHRIRAMPPS,Real Estate,Real Estate—Development,
SHYAMCENT.NS,SHYAMCENT,Basic Materials,Steel,
SHYAMMETL.NS,SHYAMMETL,Basic Materials,Steel,
SHYAMTEL.NS,SHYAMTEL,Technology,Communication Equipment,
SICAGEN.NS,SICAGEN,Basic Materials,Steel,
SICALLOG.NS,SICALLOG,Industrials,Integrated Freight & Logistics,
SIEMENS.NS,SIEMENS,Industrials,Specialty Industrial Machinery,
SIGACHI.NS,SIGACHI,Healthcare,Drug Manufacturers—Specialty & Generic,
SIGIND.NS,SIGIND,Industrials,Conglomerates,
SIGMA.NS,SIGMA,Technology,Information Technology Services,
SIGMAADV.NS,SIGMAADV,Industrials,Aerospace & Defense,
SIGNATURE.NS,SIGNATURE,Real Estate,Real Estate—Development,
SIGNPOST.NS,SIGNPOST,Communication Services,Advertising Agencies,
SIKKO.NS,SIKKO,Basic Materials,Agricultural Inputs,
SIL.NS,SIL,Consumer Cyclical,Textile Manufacturing,
SILGO.NS,SILGO,Consumer Cyclical,Luxury Goods,
SILINV.NS,SILINV,Financial Services,Asset Management,
SILLYMONKS.NS,SILLYMONKS,Communication Services,Entertainment,
SILVERTUC.NS,SILVERTUC,Technology,Information Technology Services,
SIMBHALS.NS,SIMBHALS,Consumer Defensive,Confectioners,
SIMPLEXINF.NS,SIMPLEXINF,Industrials,Engineering & Construction,
SINCLAIR.NS,SINCLAIR,Consumer Cyclical,Lodging,
SINDHUTRAD.NS,SINDHUTRAD,Industrials,Conglomerates,
SINTERCOM.NS,SINTERCOM,Consumer Cyclical,Auto Parts,
SIRCA.NS,SIRCA,Basic Materials,Specialty Chemicals,
SIS.NS,SIS,Industrials,Security & Protection Services,
SITINET.NS,SITINET,Communication Services,Entertainment,
SIYSIL.NS,SIYSIL,Consumer Cyclical,Textile Manufacturing,
SJS.NS,SJS,Consumer Cyclical,Auto Parts,
SJVN.NS,SJVN,Utilities,Utilities—Renewable,
SKFINDIA.NS,SKFINDIA,Industrials,Tools & Accessories,
SKFINDUS.NS,SKFINDUS,Industrials,Tools & Accessories,
SKIL.NS,SKIL,Industrials,Engineering & Construction,
SKIPPER.NS,SKIPPER,Industrials,Engineering & Construction,
SKMEGGPROD.NS,SKMEGGPROD,Consumer Defensive,Packaged Foods,
SKYGOLD.NS,SKYGOLD,Consumer Cyclical,Luxury Goods,
SMARTLINK.NS,SMARTLINK,Technology,Communication Equipment,
SMARTWORKS.NS,SMARTWORKS,Real Estate,Real Estate Services,
SMCGLOBAL.NS,SMCGLOBAL,Financial Services,Capital Markets,
SMLMAH.NS,SMLMAH,Consumer Cyclical,Auto Manufacturers,
SMLT.NS,SMLT,Industrials,Metal Fabrication,
SMSPHARMA.NS,SMSPHARMA,Healthcare,Drug Manufacturers—General,
SNOWMAN.NS,SNOWMAN,Industrials,Integrated Freight & Logistics,
SOBHA.NS,SOBHA,Real Estate,Real Estate—Development,
SOFTTECH.NS,SOFTTECH,Technology,Software—Application,
SOLARA.NS,SOLARA,Healthcare,Drug Manufacturers—Specialty & Generic,
SOLARINDS.NS,SOLARINDS,Basic Materials,Specialty Chemicals,
SOLARWORLD.NS,SOLARWORLD,Technology,Solar,
SOLEX.NS,SOLEX,Technology,Solar,
SOMANYCERA.NS,SOMANYCERA,Industrials,Building Products & Equipment,
SOMATEX.NS,SOMATEX,Consumer Cyclical,Textile Manufacturing,
SOMICONVEY.NS,SOMICONVEY,Industrials,Specialty Industrial Machinery,
SONACOMS.NS,SONACOMS,Consumer Cyclical,Auto Parts,
SONAMLTD.NS,SONAMLTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
SONATSOFTW.NS,SONATSOFTW,Technology,Information Technology Services,
SOTL.NS,SOTL,Basic Materials,Specialty Chemicals,
SOUTHBANK.NS,SOUTHBANK,Financial Services,Banks—Regional,
SOUTHWEST.NS,SOUTHWEST,Energy,Oil & Gas Equipment & Services,
SPAL.NS,SPAL,Consumer Cyclical,Apparel Manufacturing,
SPANDANA.NS,SPANDANA,Financial Services,Credit Services,
SPARC.NS,SPARC,Healthcare,Drug Manufacturers—Specialty & Generic,
SPCENET.NS,SPCENET,Financial Services,Capital Markets,
SPECIALITY.NS,SPECIALITY,Consumer Cyclical,Restaurants,
SPECTRUM.NS,SPECTRUM,Industrials,Electrical Equipment & Parts,
SPENCERS.NS,SPENCERS,Consumer Cyclical,Department Stores,
SPIC.NS,SPIC,Basic Materials,Agricultural Inputs,
SPLIL.NS,SPLIL,Consumer Cyclical,Apparel Manufacturing,
SPLPETRO.NS,SPLPETRO,Basic Materials,Specialty Chemicals,
SPMLINFRA.NS,SPMLINFRA,Industrials,Engineering & Construction,
SPORTKING.NS,SPORTKING,Consumer Cyclical,Textile Manufacturing,
SRD.NS,SRD,Basic Materials,Specialty Chemicals,
SREEL.NS,SREEL,Consumer Cyclical,Footwear & Accessories,
SRF.NS,SRF,Industrials,Conglomerates,
SRGHFL.NS,SRGHFL,Financial Services,Mortgage Finance,
SRHHYPOLTD.NS,SRHHYPOLTD,Basic Materials,Chemicals,
SRM.NS,SRM,Industrials,Engineering & Construction,
SRPL.NS,SRPL,Consumer Defensive,Farm Products,
SRTL.NS,SRTL,Consumer Cyclical,Textile Manufacturing,
SSDL.NS,SSDL,Consumer Cyclical,Apparel Retail,
SSWL.NS,SSWL,Consumer Cyclical,Auto Parts,
STALLION.NS,STALLION,Basic Materials,Specialty Chemicals,
STANLEY.NS,STANLEY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
STAR.NS,STAR,Healthcare,Drug Manufacturers—Specialty & Generic,
STARCEMENT.NS,STARCEMENT,Basic Materials,Building Materials,
STARHEALTH.NS,STARHEALTH,Financial Services,Insurance—Life,
STARPAPER.NS,STARPAPER,Basic Materials,Paper & Paper Products,
STARTECK.NS,STARTECK,Financial Services,Credit Services,
STCINDIA.NS,STCINDIA,Industrials,Conglomerates,
STEELCAS.NS,STEELCAS,Basic Materials,Steel,
STEELCITY.NS,STEELCITY,Financial Services,Capital Markets,
STEELXIND.NS,STEELXIND,Basic Materials,Steel,
STEL.NS,STEL,Financial Services,Asset Management,
STERTOOLS.NS,STERTOOLS,Industrials,Tools & Accessories,
STLNETWORK.NS,STLNETWORK,Communication Services,Telecom Services,
STLTECH.NS,STLTECH,Technology,Communication Equipment,
STOVEKRAFT.NS,STOVEKRAFT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
STUDDS.NS,STUDDS,Consumer Cyclical,Auto Parts,
STYL.NS,STYL,Technology,Software—Infrastructure,
STYLAMIND.NS,STYLAMIND,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
STYLEBAAZA.NS,STYLEBAAZA,Consumer Cyclical,Apparel Retail,
STYRENIX.NS,STYRENIX,Basic Materials,Chemicals,
SUBEXLTD.NS,SUBEXLTD,Technology,Software—Application,
SUBROS.NS,SUBROS,Consumer Cyclical,Auto Parts,
SUDARCOLOR.NS,SUDARCOLOR,Basic Materials,Specialty Chemicals,
SUDARSCHEM.NS,SUDARSCHEM,Basic Materials,Specialty Chemicals,
SUDEEPPHRM.NS,SUDEEPPHRM,Healthcare,Drug Manufacturers—Specialty & Generic,
SUKHJITS.NS,SUKHJITS,Basic Materials,Specialty Chemicals,
SULA.NS,SULA,Consumer Defensive,Beverages—Wineries & Distilleries,
SUMEETINDS.NS,SUMEETINDS,Consumer Cyclical,Textile Manufacturing,
SUMICHEM.NS,SUMICHEM,Basic Materials,Agricultural Inputs,
SUMIT.NS,SUMIT,Real Estate,Real Estate—Development,
SUMMITSEC.NS,SUMMITSEC,Financial Services,Capital Markets,
SUNCLAY.NS,SUNCLAY,Industrials,Metal Fabrication,
SUNDARAM.NS,SUNDARAM,Basic Materials,Paper & Paper Products,
SUNDARMFIN.NS,SUNDARMFIN,Financial Services,Credit Services,
SUNDRMBRAK.NS,SUNDRMBRAK,Consumer Cyclical,Auto Parts,
SUNDRMFAST.NS,SUNDRMFAST,Consumer Cyclical,Auto Parts,
SUNDROP.NS,SUNDROP,Consumer Defensive,Packaged Foods,
SUNFLAG.NS,SUNFLAG,Basic Materials,Steel,
SUNPHARMA.NS,SUNPHARMA,Healthcare,,
